형태소,품사,분류,카운트,상대빈도,시각화용,,,
새끼,Noun,교촌 전,1,0.00143%,새끼 ,,,
새끼,Noun,교촌 전,1,0.00143%,새끼 ,,,
새끼,Noun,교촌 전,1,0.00143%,새끼 ,,,
새끼,Noun,교촌 전,1,0.00143%,새끼 ,,,
새끼,Noun,교촌 전,1,0.00143%,새끼 ,,,
새끼,Noun,교촌 전,1,0.00143%,새끼 ,,,
새끼,Noun,교촌 전,1,0.00143%,새끼 ,,,
새끼,Noun,교촌 전,1,0.00143%,새끼 ,,,
새끼,Noun,교촌 전,1,0.00143%,새끼 ,,,
새끼,Noun,교촌 전,1,0.00143%,새끼 ,,,
새끼,Noun,교촌 전,1,0.00143%,새끼 ,,,
새끼,Noun,교촌 전,1,0.00143%,새끼 ,,,
새끼,Noun,교촌 전,1,0.00143%,새끼 ,,,
새끼,Noun,교촌 전,1,0.00143%,새끼 ,,,
새끼,Noun,교촌 전,2,0.00143%,새끼 새끼 ,,,
새끼,Noun,교촌 전,1,0.00143%,새끼 ,,,
새끼,Noun,교촌 전,1,0.00143%,새끼 ,,,
새로운,Adjective,교촌 전,1,0.00143%,새로운 ,,,
새로운,Adjective,교촌 전,1,0.00143%,새로운 ,,,
새벽,Noun,교촌 전,1,0.00143%,새벽 ,,,
새우,Noun,교촌 전,1,0.00143%,새우 ,,,
색,Noun,교촌 전,1,0.00143%,색 ,,,
색,Noun,교촌 전,1,0.00143%,색 ,,,
색깔,Noun,교촌 전,1,0.00143%,색깔 ,,,
색깔,Noun,교촌 전,1,0.00143%,색깔 ,,,
색다른데요,Adjective,교촌 전,1,0.00143%,색다른데요 ,,,
색다른데요,Adjective,교촌 전,1,0.00143%,색다른데요 ,,,
색연필,Noun,교촌 전,1,0.00143%,색연필 ,,,
샌,Verb,교촌 전,1,0.00143%,샌 ,,,
샌,Verb,교촌 전,1,0.00143%,샌 ,,,
샌드백,Noun,교촌 전,1,0.00143%,샌드백 ,,,
샌드백,Noun,교촌 전,1,0.00143%,샌드백 ,,,
샛기,Noun,교촌 전,1,0.00143%,샛기 ,,,
샛기,Noun,교촌 전,1,0.00143%,샛기 ,,,
생,Foreign,교촌 전,1,0.00143%,생 ,,,
생,Noun,교촌 전,1,0.00143%,생 ,,,
생,Noun,교촌 전,1,0.00143%,생 ,,,
생,Noun,교촌 전,1,0.00143%,생 ,,,
생,Noun,교촌 전,1,0.00143%,생 ,,,
생,Noun,교촌 전,1,0.00143%,생 ,,,
생,Noun,교촌 전,1,0.00143%,생 ,,,
생,Noun,교촌 전,1,0.00143%,생 ,,,
생,Noun,교촌 전,1,0.00143%,생 ,,,
생,Noun,교촌 전,1,0.00143%,생 ,,,
생,Noun,교촌 전,1,0.00143%,생 ,,,
생,Noun,교촌 전,1,0.00143%,생 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,2,0.00143%,생각 생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,4,0.00143%,생각 생각 생각 생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,3,0.00143%,생각 생각 생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,2,0.00143%,생각 생각 ,,,
생각,Noun,교촌 전,2,0.00143%,생각 생각 ,,,
생각,Noun,교촌 전,2,0.00143%,생각 생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,2,0.00143%,생각 생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,2,0.00143%,생각 생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,2,0.00143%,생각 생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,3,0.00143%,생각 생각 생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,2,0.00143%,생각 생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,2,0.00143%,생각 생각 ,,,
생각,Noun,교촌 전,2,0.00143%,생각 생각 ,,,
생각,Noun,교촌 전,2,0.00143%,생각 생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,4,0.00143%,생각 생각 생각 생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,2,0.00143%,생각 생각 ,,,
생각,Noun,교촌 전,2,0.00143%,생각 생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,2,0.00143%,생각 생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,2,0.00143%,생각 생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,2,0.00143%,생각 생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,1,0.00143%,생각 ,,,
생각,Noun,교촌 전,2,0.00143%,생각 생각 ,,,
생각나기도,Verb,교촌 전,1,0.00143%,생각나기도 ,,,
생각나기도,Verb,교촌 전,1,0.00143%,생각나기도 ,,,
생각나네,Verb,교촌 전,2,0.00143%,생각나네 생각나네 ,,,
생겨나고,Verb,교촌 전,1,0.00143%,생겨나고 ,,,
생겨나고,Verb,교촌 전,1,0.00143%,생겨나고 ,,,
생겨났군요,Verb,교촌 전,1,0.00143%,생겨났군요 ,,,
생겨났군요,Verb,교촌 전,1,0.00143%,생겨났군요 ,,,
생겨서,Verb,교촌 전,1,0.00143%,생겨서 ,,,
생겨서,Verb,교촌 전,1,0.00143%,생겨서 ,,,
생겨서,Verb,교촌 전,1,0.00143%,생겨서 ,,,
생겨서,Verb,교촌 전,1,0.00143%,생겨서 ,,,
생겨서,Verb,교촌 전,1,0.00143%,생겨서 ,,,
생겨서,Verb,교촌 전,1,0.00143%,생겨서 ,,,
생겼구만,Verb,교촌 전,1,0.00143%,생겼구만 ,,,
생겼구만,Verb,교촌 전,1,0.00143%,생겼구만 ,,,
생겼네,Verb,교촌 전,1,0.00143%,생겼네 ,,,
생겼네,Verb,교촌 전,1,0.00143%,생겼네 ,,,
생겼네,Verb,교촌 전,1,0.00143%,생겼네 ,,,
생겼네,Verb,교촌 전,2,0.00143%,생겼네 생겼네 ,,,
생겼네,Verb,교촌 전,1,0.00143%,생겼네 ,,,
생겼네,Verb,교촌 전,1,0.00143%,생겼네 ,,,
생겼네,Verb,교촌 전,1,0.00143%,생겼네 ,,,
생기,Noun,교촌 전,1,0.00143%,생기 ,,,
생기,Noun,교촌 전,1,0.00143%,생기 ,,,
생기,Noun,교촌 전,1,0.00143%,생기 ,,,
생기,Noun,교촌 전,1,0.00143%,생기 ,,,
생기,Noun,교촌 전,1,0.00143%,생기 ,,,
생기,Noun,교촌 전,1,0.00143%,생기 ,,,
생기는,Verb,교촌 전,1,0.00143%,생기는 ,,,
생기는,Verb,교촌 전,1,0.00143%,생기는 ,,,
생기는거,Verb,교촌 전,1,0.00143%,생기는거 ,,,
생기는거,Verb,교촌 전,1,0.00143%,생기는거 ,,,
생긴,Verb,교촌 전,1,0.00143%,생긴 ,,,
생긴,Verb,교촌 전,1,0.00143%,생긴 ,,,
생긴,Verb,교촌 전,1,0.00143%,생긴 ,,,
생긴,Verb,교촌 전,1,0.00143%,생긴 ,,,
생긴것,Verb,교촌 전,1,0.00143%,생긴것 ,,,
생긴것,Verb,교촌 전,1,0.00143%,생긴것 ,,,
생긴게,Verb,교촌 전,1,0.00143%,생긴게 ,,,
생긴게,Verb,교촌 전,1,0.00143%,생긴게 ,,,
생닭,Noun,교촌 전,1,0.00143%,생닭 ,,,
생닭,Noun,교촌 전,1,0.00143%,생닭 ,,,
생닭,Noun,교촌 전,1,0.00143%,생닭 ,,,
생닭,Noun,교촌 전,1,0.00143%,생닭 ,,,
생로병사,Noun,교촌 전,1,0.00143%,생로병사 ,,,
생로병사,Noun,교촌 전,1,0.00143%,생로병사 ,,,
생방,Noun,교촌 전,1,0.00143%,생방 ,,,
생방,Noun,교촌 전,1,0.00143%,생방 ,,,
생산비,Noun,교촌 전,1,0.00143%,생산비 ,,,
생산비,Noun,교촌 전,1,0.00143%,생산비 ,,,
생활,Noun,교촌 전,1,0.00143%,생활 ,,,
생활,Noun,교촌 전,1,0.00143%,생활 ,,,
샤브샤브,Noun,교촌 전,1,0.00143%,샤브샤브 ,,,
샬롬,Noun,교촌 전,1,0.00143%,샬롬 ,,,
샷,Noun,교촌 전,1,0.00143%,샷 ,,,
샷건,Noun,교촌 전,1,0.00143%,샷건 ,,,
샷건,Noun,교촌 전,1,0.00143%,샷건 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,2,0.00143%,서 서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,2,0.00143%,서 서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,2,0.00143%,서 서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,2,0.00143%,서 서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Josa,교촌 전,1,0.00143%,서 ,,,
서,Modifier,교촌 전,2,0.00143%,서 서 ,,,
서,Modifier,교촌 전,2,0.00143%,서 서 ,,,
서,Modifier,교촌 전,1,0.00143%,서 ,,,
서,Modifier,교촌 전,1,0.00143%,서 ,,,
서,Modifier,교촌 전,1,0.00143%,서 ,,,
서,Modifier,교촌 전,1,0.00143%,서 ,,,
서,Modifier,교촌 전,1,0.00143%,서 ,,,
서,Modifier,교촌 전,1,0.00143%,서 ,,,
서,Modifier,교촌 전,1,0.00143%,서 ,,,
서,Modifier,교촌 전,2,0.00143%,서 서 ,,,
서,Verb,교촌 전,1,0.00143%,서 ,,,
서,Verb,교촌 전,1,0.00143%,서 ,,,
서,Verb,교촌 전,1,0.00143%,서 ,,,
서,Verb,교촌 전,1,0.00143%,서 ,,,
서,Verb,교촌 전,2,0.00143%,서 서 ,,,
서,Verb,교촌 전,1,0.00143%,서 ,,,
서,Verb,교촌 전,1,0.00143%,서 ,,,
서,Verb,교촌 전,1,0.00143%,서 ,,,
서,Verb,교촌 전,1,0.00143%,서 ,,,
서,Verb,교촌 전,1,0.00143%,서 ,,,
서,Verb,교촌 전,1,0.00143%,서 ,,,
서,Verb,교촌 전,1,0.00143%,서 ,,,
서,Verb,교촌 전,2,0.00143%,서 서 ,,,
서너,Noun,교촌 전,1,0.00143%,서너 ,,,
서너,Noun,교촌 전,1,0.00143%,서너 ,,,
서는,Verb,교촌 전,1,0.00143%,서는 ,,,
서는,Verb,교촌 전,1,0.00143%,서는 ,,,
서는,Verb,교촌 전,1,0.00143%,서는 ,,,
서는,Verb,교촌 전,1,0.00143%,서는 ,,,
서도,Noun,교촌 전,1,0.00143%,서도 ,,,
서도,Noun,교촌 전,1,0.00143%,서도 ,,,
서동현,Noun,교촌 전,1,0.00143%,서동현 ,,,
서두,Noun,교촌 전,1,0.00143%,서두 ,,,
서두,Noun,교촌 전,1,0.00143%,서두 ,,,
서든,Noun,교촌 전,1,0.00143%,서든 ,,,
서든,Noun,교촌 전,1,0.00143%,서든 ,,,
서러운데,Adjective,교촌 전,1,0.00143%,서러운데 ,,,
서러운데,Adjective,교촌 전,1,0.00143%,서러운데 ,,,
서로,Noun,교촌 전,1,0.00143%,서로 ,,,
서로,Noun,교촌 전,1,0.00143%,서로 ,,,
서로,Noun,교촌 전,1,0.00143%,서로 ,,,
서로,Noun,교촌 전,1,0.00143%,서로 ,,,
서류,Noun,교촌 전,1,0.00143%,서류 ,,,
서류,Noun,교촌 전,1,0.00143%,서류 ,,,
서른,Modifier,교촌 전,1,0.00143%,서른 ,,,
서른,Modifier,교촌 전,1,0.00143%,서른 ,,,
서버,Noun,교촌 전,1,0.00143%,서버 ,,,
서버,Noun,교촌 전,1,0.00143%,서버 ,,,
서비스,Noun,교촌 전,1,0.00143%,서비스 ,,,
서비스,Noun,교촌 전,1,0.00143%,서비스 ,,,
서비스,Noun,교촌 전,1,0.00143%,서비스 ,,,
서비스,Noun,교촌 전,1,0.00143%,서비스 ,,,
서비스,Noun,교촌 전,1,0.00143%,서비스 ,,,
서비스,Noun,교촌 전,1,0.00143%,서비스 ,,,
서비스,Noun,교촌 전,2,0.00143%,서비스 서비스 ,,,
서서,Noun,교촌 전,1,0.00143%,서서 ,,,
서서,Noun,교촌 전,1,0.00143%,서서 ,,,
서안시,Noun,교촌 전,1,0.00143%,서안시 ,,,
서안시,Noun,교촌 전,1,0.00143%,서안시 ,,,
서야,Verb,교촌 전,1,0.00143%,서야 ,,,
서야,Verb,교촌 전,1,0.00143%,서야 ,,,
서야,Verb,교촌 전,1,0.00143%,서야 ,,,
서야,Verb,교촌 전,1,0.00143%,서야 ,,,
서영,Noun,교촌 전,1,0.00143%,서영 ,,,
서울,Noun,교촌 전,1,0.00143%,서울 ,,,
서울,Noun,교촌 전,1,0.00143%,서울 ,,,
서울,Noun,교촌 전,2,0.00143%,서울 서울 ,,,
서울,Noun,교촌 전,2,0.00143%,서울 서울 ,,,
서울,Noun,교촌 전,1,0.00143%,서울 ,,,
서울,Noun,교촌 전,1,0.00143%,서울 ,,,
서인,Noun,교촌 전,1,0.00143%,서인 ,,,
서인,Noun,교촌 전,1,0.00143%,서인 ,,,
서있는,Verb,교촌 전,2,0.00143%,서있는 서있는 ,,,
서있어야만,Verb,교촌 전,1,0.00143%,서있어야만 ,,,
서있어야만,Verb,교촌 전,1,0.00143%,서있어야만 ,,,
서재,Noun,교촌 전,1,0.00143%,서재 ,,,
서재우,Noun,교촌 전,1,0.00143%,서재우 ,,,
서쪽,Noun,교촌 전,1,0.00143%,서쪽 ,,,
서쪽,Noun,교촌 전,1,0.00143%,서쪽 ,,,
석,Modifier,교촌 전,1,0.00143%,석 ,,,
석,Modifier,교촌 전,1,0.00143%,석 ,,,
석,Modifier,교촌 전,1,0.00143%,석 ,,,
석,Modifier,교촌 전,1,0.00143%,석 ,,,
석,Modifier,교촌 전,1,0.00143%,석 ,,,
석,Noun,교촌 전,1,0.00143%,석 ,,,
석,Noun,교촌 전,1,0.00143%,석 ,,,
석,Noun,교촌 전,1,0.00143%,석 ,,,
석도,Noun,교촌 전,1,0.00143%,석도 ,,,
석도,Noun,교촌 전,1,0.00143%,석도 ,,,
석앤혁,Noun,교촌 전,1,0.00143%,석앤혁 ,,,
섞어,Verb,교촌 전,1,0.00143%,섞어 ,,,
섞어,Verb,교촌 전,1,0.00143%,섞어 ,,,
선,Noun,교촌 전,1,0.00143%,선 ,,,
선,Noun,교촌 전,1,0.00143%,선 ,,,
선,Noun,교촌 전,1,0.00143%,선 ,,,
선,Noun,교촌 전,1,0.00143%,선 ,,,
선,Noun,교촌 전,2,0.00143%,선 선 ,,,
선물,Noun,교촌 전,1,0.00143%,선물 ,,,
선물,Noun,교촌 전,1,0.00143%,선물 ,,,
선물,Noun,교촌 전,2,0.00143%,선물 선물 ,,,
선반,Noun,교촌 전,1,0.00143%,선반 ,,,
선반,Noun,교촌 전,1,0.00143%,선반 ,,,
선발,Noun,교촌 전,3,0.00143%,선발 선발 선발 ,,,
선생,Noun,교촌 전,1,0.00143%,선생 ,,,
선양,Noun,교촌 전,1,0.00143%,선양 ,,,
선완,Noun,교촌 전,1,0.00143%,선완 ,,,
선임,Noun,교촌 전,1,0.00143%,선임 ,,,
선임,Noun,교촌 전,1,0.00143%,선임 ,,,
선임,Noun,교촌 전,1,0.00143%,선임 ,,,
선진국,Noun,교촌 전,1,0.00143%,선진국 ,,,
선진국,Noun,교촌 전,1,0.00143%,선진국 ,,,
선출,Noun,교촌 전,1,0.00143%,선출 ,,,
선출,Noun,교촌 전,1,0.00143%,선출 ,,,
선택,Noun,교촌 전,1,0.00143%,선택 ,,,
선택,Noun,교촌 전,1,0.00143%,선택 ,,,
선택,Noun,교촌 전,1,0.00143%,선택 ,,,
선택,Noun,교촌 전,1,0.00143%,선택 ,,,
선택,Noun,교촌 전,1,0.00143%,선택 ,,,
선택,Noun,교촌 전,1,0.00143%,선택 ,,,
선택,Noun,교촌 전,1,0.00143%,선택 ,,,
선택,Noun,교촌 전,1,0.00143%,선택 ,,,
선택,Noun,교촌 전,1,0.00143%,선택 ,,,
선택,Noun,교촌 전,2,0.00143%,선택 선택 ,,,
선택,Noun,교촌 전,1,0.00143%,선택 ,,,
선택,Noun,교촌 전,1,0.00143%,선택 ,,,
선호,Noun,교촌 전,1,0.00143%,선호 ,,,
선호,Noun,교촌 전,1,0.00143%,선호 ,,,
선회,Noun,교촌 전,1,0.00143%,선회 ,,,
선회,Noun,교촌 전,1,0.00143%,선회 ,,,
설,Noun,교촌 전,1,0.00143%,설 ,,,
설,Noun,교촌 전,1,0.00143%,설 ,,,
설,Noun,교촌 전,1,0.00143%,설 ,,,
설,Noun,교촌 전,1,0.00143%,설 ,,,
설,Noun,교촌 전,1,0.00143%,설 ,,,
설,Noun,교촌 전,1,0.00143%,설 ,,,
설,Noun,교촌 전,1,0.00143%,설 ,,,
설래요,Verb,교촌 전,1,0.00143%,설래요 ,,,
설래요,Verb,교촌 전,1,0.00143%,설래요 ,,,
설령,Noun,교촌 전,1,0.00143%,설령 ,,,
설령,Noun,교촌 전,1,0.00143%,설령 ,,,
설명,Noun,교촌 전,1,0.00143%,설명 ,,,
설명,Noun,교촌 전,1,0.00143%,설명 ,,,
설명,Noun,교촌 전,1,0.00143%,설명 ,,,
설명,Noun,교촌 전,1,0.00143%,설명 ,,,
설명,Noun,교촌 전,1,0.00143%,설명 ,,,
설명,Noun,교촌 전,2,0.00143%,설명 설명 ,,,
설명,Noun,교촌 전,1,0.00143%,설명 ,,,
설명,Noun,교촌 전,1,0.00143%,설명 ,,,
설명,Noun,교촌 전,1,0.00143%,설명 ,,,
설명,Noun,교촌 전,1,0.00143%,설명 ,,,
설명,Noun,교촌 전,1,0.00143%,설명 ,,,
설명,Noun,교촌 전,1,0.00143%,설명 ,,,
설명,Noun,교촌 전,1,0.00143%,설명 ,,,
설명,Noun,교촌 전,1,0.00143%,설명 ,,,
설명,Noun,교촌 전,2,0.00143%,설명 설명 ,,,
설명,Noun,교촌 전,1,0.00143%,설명 ,,,
설명,Noun,교촌 전,1,0.00143%,설명 ,,,
설명,Noun,교촌 전,2,0.00143%,설명 설명 ,,,
설명,Noun,교촌 전,1,0.00143%,설명 ,,,
설명,Noun,교촌 전,1,0.00143%,설명 ,,,
설명,Noun,교촌 전,1,0.00143%,설명 ,,,
설명,Noun,교촌 전,1,0.00143%,설명 ,,,
설명,Noun,교촌 전,2,0.00143%,설명 설명 ,,,
설명,Noun,교촌 전,2,0.00143%,설명 설명 ,,,
설정,Noun,교촌 전,1,0.00143%,설정 ,,,
설치,Noun,교촌 전,1,0.00143%,설치 ,,,
설치,Noun,교촌 전,1,0.00143%,설치 ,,,
설치,Noun,교촌 전,1,0.00143%,설치 ,,,
설치,Noun,교촌 전,1,0.00143%,설치 ,,,
설치는,Adjective,교촌 전,1,0.00143%,설치는 ,,,
설치는,Adjective,교촌 전,1,0.00143%,설치는 ,,,
섭,Noun,교촌 전,1,0.00143%,섭 ,,,
섭,Noun,교촌 전,1,0.00143%,섭 ,,,
섭취,Noun,교촌 전,1,0.00143%,섭취 ,,,
섭취,Noun,교촌 전,1,0.00143%,섭취 ,,,
섰다지,Verb,교촌 전,1,0.00143%,섰다지 ,,,
섰다지,Verb,교촌 전,1,0.00143%,섰다지 ,,,
성,Modifier,교촌 전,1,0.00143%,성 ,,,
성,Modifier,교촌 전,1,0.00143%,성 ,,,
성,Modifier,교촌 전,1,0.00143%,성 ,,,
성,Modifier,교촌 전,1,0.00143%,성 ,,,
성,Modifier,교촌 전,1,0.00143%,성 ,,,
성,Modifier,교촌 전,1,0.00143%,성 ,,,
성,Modifier,교촌 전,1,0.00143%,성 ,,,
성,Modifier,교촌 전,1,0.00143%,성 ,,,
성,Noun,교촌 전,1,0.00143%,성 ,,,
성,Noun,교촌 전,1,0.00143%,성 ,,,
성,Noun,교촌 전,1,0.00143%,성 ,,,
성,Noun,교촌 전,1,0.00143%,성 ,,,
성,Noun,교촌 전,1,0.00143%,성 ,,,
성,Noun,교촌 전,1,0.00143%,성 ,,,
성,Suffix,교촌 전,1,0.00143%,성 ,,,
성,Suffix,교촌 전,1,0.00143%,성 ,,,
성,Suffix,교촌 전,1,0.00143%,성 ,,,
성,Suffix,교촌 전,1,0.00143%,성 ,,,
성,Suffix,교촌 전,1,0.00143%,성 ,,,
성,Suffix,교촌 전,1,0.00143%,성 ,,,
성,Suffix,교촌 전,1,0.00143%,성 ,,,
성,Suffix,교촌 전,1,0.00143%,성 ,,,
성,Suffix,교촌 전,1,0.00143%,성 ,,,
성,Suffix,교촌 전,1,0.00143%,성 ,,,
성,Suffix,교촌 전,1,0.00143%,성 ,,,
성격,Noun,교촌 전,1,0.00143%,성격 ,,,
성격,Noun,교촌 전,1,0.00143%,성격 ,,,
성격,Noun,교촌 전,2,0.00143%,성격 성격 ,,,
성공,Noun,교촌 전,1,0.00143%,성공 ,,,
성공한,Adjective,교촌 전,1,0.00143%,성공한 ,,,
성공한,Adjective,교촌 전,1,0.00143%,성공한 ,,,
성공한,Adjective,교촌 전,1,0.00143%,성공한 ,,,
성공한,Adjective,교촌 전,1,0.00143%,성공한 ,,,
성공한다,Adjective,교촌 전,1,0.00143%,성공한다 ,,,
성공할,Adjective,교촌 전,1,0.00143%,성공할 ,,,
성공할,Adjective,교촌 전,1,0.00143%,성공할 ,,,
성공해,Adjective,교촌 전,1,0.00143%,성공해 ,,,
성공해,Adjective,교촌 전,1,0.00143%,성공해 ,,,
성난,Verb,교촌 전,1,0.00143%,성난 ,,,
성미,Noun,교촌 전,1,0.00143%,성미 ,,,
